iso3,year,month,source_country,source_org,dest_org,sector,amount_usd,is_cerf,is_echo,country_role
COL,2019,10,United States,"United States of America, Government of",International Organization for Migration,Multi-sector,2004047,False,False,pressure
COL,2019,10,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Norwegian Refugee Council,Multi-sector,1411674,False,True,pressure
COL,2019,10,Multilateral,Central Emergency Response Fund,International Organization for Migration,Health,469769,True,False,pressure
COL,2019,10,United States,"United States of America, Government of",International Organization for Migration,Protection,72588,False,False,pressure
COL,2019,10,Multilateral,,Danish Refugee Council,Multi-sector,24550,False,False,pressure
COL,2019,10,United States,"United States of America, Government of",International Organization for Migration,Coordination and support services,23365,False,False,pressure
COL,2019,11,Spain,"Spain, Government of",United Nations High Commissioner for Refugees,Unearmarked,550055,False,False,pressure
COL,2019,11,Multilateral,Food and Agriculture Organization of the United Nations,United Nations High Commissioner for Refugees,Unearmarked,236968,False,False,pressure
COL,2019,11,Norway,"Norway, Government of",Norwegian Red Cross,Health,113735,False,False,pressure
COL,2019,12,Multilateral,United Nations Population Fund,United Nations Population Fund,Multi-sector,323460,False,False,pressure
COL,2019,12,United States,"United States of America, Government of",Office for the Coordination of Humanitarian Affairs,Coordination and support services,300000,False,False,pressure
COL,2019,12,Multilateral,Oxfam,Oxfam,Multi-sector,56818,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",Save the Children,Protection - Child Protection,3000375,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",Save the Children,Multi-sector,1139361,False,False,pressure
COL,2020,1,United States,"United States of America, Government of",Save the Children,Protection - Child Protection,802778,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Protection,666473,False,False,pressure
COL,2020,1,Private,Private (individuals & organizations),World Food Programme,Unearmarked,514940,False,False,pressure
COL,2020,1,Multilateral,GlaxoSmithKline,Save the Children,Multi-sector,364448,False,False,pressure
COL,2020,1,Canada,Canadian Food Grains Bank,ZOA,Multi-sector,358929,False,False,pressure
COL,2020,1,Colombia,Office for the Coordination of Humanitarian Affairs,Office for the Coordination of Humanitarian Affairs,Coordination and support services,237972,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",Norwegian Refugee Council,Protection,224065,False,False,pressure
COL,2020,1,Multilateral,Save the Children,Save the Children,Education,168297,False,False,pressure
COL,2020,1,Sweden,Queen Silvia Foundation,War Child Holland,Multi-sector,151699,False,False,pressure
COL,2020,1,Multilateral,United Nations High Commissioner for Refugees,Norwegian Refugee Council,Protection,150381,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Denmark,United Nations Children's Fund,Education,147542,False,False,pressure
COL,2020,1,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Switzerland,Protection,143330,False,True,pressure
COL,2020,1,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Switzerland,Multi-sector,98400,False,True,pressure
COL,2020,1,Norway,"Norway, Government of",Norwegian Refugee Council,Multi-sector,80780,False,False,pressure
COL,2020,1,Canada,World Vision Canada,World Vision International,Multi-sector,72851,False,False,pressure
COL,2020,1,Sweden,"Sweden, Government of",Norwegian Refugee Council,Emergency Shelter and NFI,72195,False,False,pressure
COL,2020,1,United States,"United States of America, Government of",Save the Children,Education,71699,False,False,pressure
COL,2020,1,Switzerland,"Switzerland, Government of",Norwegian Refugee Council,Education,70360,False,False,pressure
COL,2020,1,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Switzerland,Emergency Shelter and NFI,70020,False,True,pressure
COL,2020,1,Switzerland,"Switzerland, Government of",Save the Children,Water Sanitation Hygiene,69665,False,False,pressure
COL,2020,1,Switzerland,"Switzerland, Government of",Norwegian Refugee Council,Emergency Shelter and NFI,63884,False,False,pressure
COL,2020,1,Multilateral,World Food Programme,Action Contre la Faim - Action Against Hunger International,Food Security,59045,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",Norwegian Refugee Council,Emergency Shelter and NFI,56231,False,False,pressure
COL,2020,1,Multilateral,Medicor Foundation,Caritas Switzerland,Protection,51120,False,False,pressure
COL,2020,1,Norway,"Norway, Government of",Norwegian Refugee Council,Education,43526,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Spain,United Nations Children's Fund,Multi-sector,41808,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Spain,United Nations Children's Fund,Water Sanitation Hygiene,41705,False,False,pressure
COL,2020,1,Switzerland,"Switzerland, Government of",Norwegian Refugee Council,Protection,39489,False,False,pressure
COL,2020,1,Multilateral,Medicor Foundation,Caritas Switzerland,Multi-sector,35064,False,False,pressure
COL,2020,1,Sweden,"Sweden, Government of",Norwegian Refugee Council,Protection,33131,False,False,pressure
COL,2020,1,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Switzerland,Water Sanitation Hygiene,31588,False,True,pressure
COL,2020,1,Sweden,"Sweden, Government of",Norwegian Refugee Council,Education,30771,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Spain,United Nations Children's Fund,Nutrition,30417,False,False,pressure
COL,2020,1,Multilateral,United Nations High Commissioner for Refugees,Norwegian Refugee Council,Emergency Shelter and NFI,26538,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Spain,United Nations Children's Fund,Health,20278,False,False,pressure
COL,2020,1,Multilateral,,Caritas Switzerland,Protection,19880,False,False,pressure
COL,2020,1,Multilateral,Medicor Foundation,Caritas Switzerland,Emergency Shelter and NFI,19008,False,False,pressure
COL,2020,1,Multilateral,UNICEF National Committee/Spain,United Nations Children's Fund,Protection - Child Protection,15345,False,False,pressure
COL,2020,1,Multilateral,,Caritas Switzerland,Multi-sector,13636,False,False,pressure
COL,2020,1,Switzerland,"Switzerland, Government of",Norwegian Refugee Council,Multi-sector,10160,False,False,pressure
COL,2020,1,Multilateral,,Caritas Switzerland,Emergency Shelter and NFI,7392,False,False,pressure
COL,2020,1,Multilateral,Medicor Foundation,Caritas Switzerland,Water Sanitation Hygiene,4133,False,False,pressure
COL,2020,1,Multilateral,Medicor Foundation,Caritas Switzerland,Food Security,2210,False,False,pressure
COL,2020,1,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Switzerland,Education,2118,False,True,pressure
COL,2020,1,Multilateral,,Caritas Switzerland,Water Sanitation Hygiene,1607,False,False,pressure
COL,2020,1,Multilateral,,Caritas Switzerland,Food Security,859,False,False,pressure
COL,2020,1,Sweden,"Sweden, Government of",Norwegian Refugee Council,Multi-sector,202,False,False,pressure
COL,2020,2,United States,"United States of America, Government of",World Food Programme,Multi-sector,1777488,False,False,pressure
COL,2020,2,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Multi-sector,1100110,False,False,pressure
COL,2020,2,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Multi-sector,1037344,False,False,pressure
COL,2020,2,"Korea, Republic of","Korea, Republic of, Government of",United Nations High Commissioner for Refugees,Unearmarked,841365,False,False,pressure
COL,2020,2,France,Fondation Chanel,United Nations High Commissioner for Refugees,Multi-sector,550055,False,False,pressure
COL,2020,2,New Zealand,"New Zealand, Government of",HALO Trust,Protection - Mine Action,211551,False,False,pressure
COL,2020,2,Multilateral,UN Human Security Trust Fund,United Nations High Commissioner for Refugees,Unearmarked,154615,False,False,pressure
COL,2020,2,Germany,"Germany, Government of",Caritas Germany (DCV),Emergency Shelter and NFI,94963,False,False,pressure
COL,2020,2,Multilateral,International Organization for Migration,Action Contre la Faim - Action Against Hunger International,Early Recovery,88184,False,False,pressure
COL,2020,2,Canada,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,70703,False,False,pressure
COL,2020,2,Germany,"Germany, Government of",Caritas Germany (DCV),Health,56604,False,False,pressure
COL,2020,2,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Germany (DCV),Food Security,47227,False,True,pressure
COL,2020,2,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Germany (DCV),Emergency Shelter and NFI,43100,False,True,pressure
COL,2020,2,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Germany (DCV),Protection,37206,False,True,pressure
COL,2020,2,Germany,"Germany, Government of",Caritas Germany (DCV),Food Security,28392,False,False,pressure
COL,2020,2,Germany,"Germany, Government of",Caritas Germany (DCV),Logistics,27494,False,False,pressure
COL,2020,2,Germany,"Germany, Government of",Caritas Germany (DCV),Protection,20616,False,False,pressure
COL,2020,2,Thailand,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,17212,False,False,pressure
COL,2020,2,Spain,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,9812,False,False,pressure
COL,2020,2,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Caritas Germany (DCV),Water Sanitation Hygiene,8831,False,True,pressure
COL,2020,2,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,1051,False,False,pressure
COL,2020,2,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,762,False,False,pressure
COL,2020,2,Netherlands,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,432,False,False,pressure
COL,2020,2,China,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,361,False,False,pressure
COL,2020,3,Colombia,"Colombia, Government of",World Food Programme,Unearmarked,7914731,False,False,pressure
COL,2020,3,Multilateral,Pan-American Health Organization (World Health Organization),Pan-American Health Organization (World Health Organization),Health,3722833,False,False,pressure
COL,2020,3,Japan,"Japan, Government of",United Nations High Commissioner for Refugees,Multi-sector,3380282,False,False,pressure
COL,2020,3,Multilateral,World Health Organization,World Health Organization,Multi-sector,2957295,False,False,pressure
COL,2020,3,Canada,"Canada, Government of",World Food Programme,Food Security,1163636,False,False,pressure
COL,2020,3,Multilateral,Education Cannot Wait Fund,Save the Children,Education,1000000,False,False,pressure
COL,2020,3,Canada,"Canada, Government of",International Committee of the Red Cross,Unearmarked,872727,False,False,pressure
COL,2020,3,Canada,World Vision Canada,World Vision International,Multi-sector,865736,False,False,pressure
COL,2020,3,Canada,"Canada, Government of",Médecins Sans Frontières - Spain,Health,727273,False,False,pressure
COL,2020,3,Multilateral,European Commission,United Nations High Commissioner for Refugees,Multi-sector,659333,False,False,pressure
COL,2020,3,Canada,"Canada, Government of",International Organization for Migration,Unearmarked,656705,False,False,pressure
COL,2020,3,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Emergency Shelter and NFI,466668,False,False,pressure
