year,ISO3,total_refugees_in,total_asylum_seekers_in,total_displaced_in,total_idps,n_origin_countries,total_refugees_out,total_asylum_seekers_out,total_displaced_out,n_destination_countries,net_displacement_pressure,month,year_month,monthly_displaced_in_baseline,monthly_displaced_out_baseline,monthly_pressure_baseline,displacement_source,country_role
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,1,2023-01,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,2,2023-02,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,3,2023-03,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,4,2023-04,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,5,2023-05,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,6,2023-06,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,7,2023-07,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,8,2023-08,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,9,2023-09,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,10,2023-10,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,11,2023-11,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2023,HND,182.0,101.0,283.0,247090.0,9.0,84363,216873,301236,31,301519.0,12,2023-12,23.58,25103.0,25126.58,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,1,2024-01,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,2,2024-02,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,3,2024-03,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,4,2024-04,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,5,2024-05,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,6,2024-06,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,7,2024-07,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,8,2024-08,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,9,2024-09,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,10,2024-10,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,11,2024-11,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2024,HND,202.0,139.0,341.0,247090.0,11.0,100969,237701,338670,30,339011.0,12,2024-12,28.42,28222.5,28250.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,1,2019-01,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,2,2019-02,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,3,2019-03,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,4,2019-04,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,5,2019-05,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,6,2019-06,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,7,2019-07,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,8,2019-08,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,9,2019-09,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,10,2019-10,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,11,2019-11,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2019,HTI,0.0,5.0,5.0,0.0,1.0,26734,65684,92418,26,92423.0,12,2019-12,0.42,7701.5,7701.92,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,1,2020-01,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,2,2020-02,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,3,2020-03,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,4,2020-04,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,5,2020-05,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,6,2020-06,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,7,2020-07,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,8,2020-08,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,9,2020-09,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,10,2020-10,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,11,2020-11,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2020,HTI,0.0,5.0,5.0,0.0,1.0,25649,80225,105874,28,105879.0,12,2020-12,0.42,8822.83,8823.25,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,1,2021-01,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,2,2021-02,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,3,2021-03,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,4,2021-04,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,5,2021-05,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,6,2021-06,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,7,2021-07,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,8,2021-08,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,9,2021-09,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,10,2021-10,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,11,2021-11,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2021,HTI,0.0,0.0,0.0,0.0,0.0,29454,135565,165019,32,165019.0,12,2021-12,0.0,13751.58,13751.58,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,1,2022-01,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,2,2022-02,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,3,2022-03,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,4,2022-04,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,5,2022-05,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,6,2022-06,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,7,2022-07,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,8,2022-08,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,9,2022-09,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,10,2022-10,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,11,2022-11,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2022,HTI,0.0,0.0,0.0,0.0,0.0,30307,177978,208285,39,208285.0,12,2022-12,0.0,17357.08,17357.08,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,1,2023-01,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,2,2023-02,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,3,2023-03,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,4,2023-04,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,5,2023-05,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,6,2023-06,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,7,2023-07,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,8,2023-08,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,9,2023-09,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,10,2023-10,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,11,2023-11,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2023,HTI,0.0,0.0,0.0,313901.0,2.0,122139,228443,350582,43,350582.0,12,2023-12,0.0,29215.17,29215.17,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,1,2024-01,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,2,2024-02,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,3,2024-03,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,4,2024-04,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,5,2024-05,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,6,2024-06,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,7,2024-07,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,8,2024-08,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,9,2024-09,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,10,2024-10,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,11,2024-11,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2024,HTI,5.0,0.0,5.0,1037463.0,3.0,148252,275050,423302,50,423307.0,12,2024-12,0.42,35275.17,35275.58,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,1,2019-01,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,2,2019-02,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,3,2019-03,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,4,2019-04,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,5,2019-05,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,6,2019-06,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,7,2019-07,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,8,2019-08,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,9,2019-09,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,10,2019-10,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,11,2019-11,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2019,JAM,0.0,5.0,5.0,0.0,2.0,2529,1798,4327,18,4332.0,12,2019-12,0.42,360.58,361.0,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,1,2020-01,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,2,2020-02,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,3,2020-03,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,4,2020-04,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,5,2020-05,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,6,2020-06,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,7,2020-07,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,8,2020-08,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,9,2020-09,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,10,2020-10,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,11,2020-11,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2020,JAM,27.0,5.0,32.0,0.0,2.0,2526,1902,4428,17,4460.0,12,2020-12,2.67,369.0,371.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,1,2021-01,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,2,2021-02,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,3,2021-03,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,4,2021-04,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,5,2021-05,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,6,2021-06,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,7,2021-07,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,8,2021-08,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,9,2021-09,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,10,2021-10,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,11,2021-11,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2021,JAM,31.0,5.0,36.0,0.0,2.0,2419,2305,4724,18,4760.0,12,2021-12,3.0,393.67,396.67,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,1,2022-01,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,2,2022-02,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,3,2022-03,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,4,2022-04,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,5,2022-05,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,6,2022-06,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,7,2022-07,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,8,2022-08,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,9,2022-09,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,10,2022-10,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,11,2022-11,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2022,JAM,31.0,0.0,31.0,0.0,2.0,1858,3345,5203,19,5234.0,12,2022-12,2.58,433.58,436.17,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,1,2023-01,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,2,2023-02,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,3,2023-03,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,4,2023-04,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,5,2023-05,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,6,2023-06,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,7,2023-07,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,8,2023-08,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,9,2023-09,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,10,2023-10,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,11,2023-11,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2023,JAM,0.0,0.0,0.0,0.0,0.0,2128,7064,9192,19,9192.0,12,2023-12,0.0,766.0,766.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,1,2024-01,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,2,2024-02,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,3,2024-03,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,4,2024-04,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,5,2024-05,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,6,2024-06,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,7,2024-07,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,8,2024-08,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,9,2024-09,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,10,2024-10,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,11,2024-11,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2024,JAM,0.0,0.0,0.0,0.0,0.0,2552,9460,12012,21,12012.0,12,2024-12,0.0,1001.0,1001.0,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,1,2019-01,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,2,2019-02,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,3,2019-03,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,4,2019-04,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,5,2019-05,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
2019,NIC,322.0,126.0,448.0,0.0,5.0,4376,66869,71245,32,71693.0,6,2019-06,37.33,5937.08,5974.42,unhcr_annual_proxy,tier1
