iso3,flow_id,source_org,source_country,dest_org,dest_country,description,sector,amount_usd,funding_status,boundary,dest_usage_year,flow_date
SLV,275615,"United States of America, Government of",United States,Catholic Relief Services,El Salvador,El Salvador/ER4	El Salvador	(USAID/BHA),Food Security,379996,commitment,incoming,2023,2023-04-01
SLV,276749,Save the Children,,Save the Children,El Salvador,"Save the Children International Humanitarian Fund nonthematic, flexible",Food Security,324717,commitment,incoming,2023,2022-12-21
SLV,276974,"Canada, Government of",Canada,International Committee of the Red Cross,Mexico,Multisector humanitarian response in Americas MC,Multi-sector,1474926,paid,incoming,2023,2023-05-01
SLV,276975,"Canada, Government of",Canada,International Committee of the Red Cross,Honduras,Multisector humanitarian response in Americas MC,Multi-sector,737463,paid,incoming,2023,2023-05-01
SLV,279299,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations Children's Fund,Panama,"Building resilience of safe protection and education services for vulnerable children and adolescents in El Salvador, Guatemala, Honduras, Nicaragua and Panama. – Phase 2",Protection,154338,paid,incoming,2023,2023-05-17
SLV,279601,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection - Gender-Based Violence,39683,paid,incoming,2023,2022-12-14
SLV,279602,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection,514021,paid,incoming,2023,2022-12-14
SLV,279603,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection - Child Protection,46297,paid,incoming,2023,2022-12-14
SLV,279604,"United States of America, Government of",United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection - Gender-Based Violence,41855,paid,incoming,2023,2023-05-11
SLV,279605,"United States of America, Government of",United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection,542164,paid,incoming,2023,2023-05-11
SLV,279606,"United States of America, Government of",United States,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO,Protection - Child Protection,48831,paid,incoming,2023,2023-05-11
SLV,279607,UN Peacebuilding Fund,,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO At once! Transforming my community in El Salvador,Protection - Gender-Based Violence,92593,paid,incoming,2023,2023-02-28
SLV,279608,UN Peacebuilding Fund,,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO At once! Transforming my community in El Salvador,Protection,1199381,paid,incoming,2023,2023-02-28
SLV,279609,UN Peacebuilding Fund,,United Nations High Commissioner for Refugees,El Salvador,2023	El Salvador	El Salvador Plan de Respuesta Humanitario  PRO At once! Transforming my community in El Salvador,Protection - Child Protection,108025,paid,incoming,2023,2023-02-28
SLV,280828,European Commission's Humanitarian Aid and Civil Protection Department,,World Food Programme,"Bolivia, Plurinational State of","Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia",,0,commitment,incoming,2023,2023-06-01
SLV,280829,European Commission's Humanitarian Aid and Civil Protection Department,,World Food Programme,"Bolivia, Plurinational State of","Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia",,8036,commitment,incoming,2023,2023-06-01
SLV,281154,"Canada, Government of",Canada,Food and Agriculture Organization of the United Nations,Nicaragua,"SLM - Subregional Office for Central America, Panama

Improved food and nutrition security and resilience to climate shocks by promoting the Anticipatory Action approach in the Dry Corridor of Central America (SDGs 1, 2 and 13).",,1,commitment,incoming,2023,2023-06-01
SLV,281176,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,Mexico,"Enhancing protection of persons of concern in Mexico, Guatemala, El Salvador, Honduras and Costa Rica and Panama through Humanitarian/shelter assistance, protection assistance, cash-based interventions and improved coordination among actors.",,0,commitment,incoming,2022,2022-06-10
SLV,281177,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,Guatemala,"Enhancing protection of persons of concern in Mexico, Guatemala, El Salvador, Honduras and Costa Rica and Panama through Humanitarian/shelter assistance, protection assistance, cash-based interventions and improved coordination among actors.",,0,commitment,incoming,2022,2022-06-10
SLV,281194,"Canada, Government of",Canada,World Food Programme,El Salvador,El Salvador/Food Security - Food Assistance,Food Security,618238,paid,incoming,2023,2022-05-26
SLV,281196,Private (individuals & organizations),,World Food Programme,El Salvador,El Salvador Activities NOT COVERED by HRP,Food Security,275000,paid,incoming,2023,2023-01-31
SLV,281197,"Switzerland, Government of",Switzerland,World Food Programme,El Salvador,El Salvador Emergency food assistance,Food Security,557414,paid,incoming,2023,2023-04-20
SLV,281585,"United States of America, Government of",United States,Norwegian Refugee Council,Guatemala,CAM Regional/Food Security	Regional	Norwegian Refugee Council,,-162787,commitment,incoming,2023,2023-06-06
SLV,281586,"United States of America, Government of",United States,CARE International,Honduras,CAM Regional/Food Security	Regional	CARE,Food Security,4824004,commitment,incoming,2023,2023-06-30
SLV,281588,"United States of America, Government of",United States,Acción Contra el Hambre - Spain,Honduras,CAM Regional/Food Security	Regional	Accion Contra el Hambre/Spain,Food Security,2500000,commitment,incoming,2023,2023-06-06
SLV,281591,"United States of America, Government of",United States,International Rescue Committee,Honduras,CAM Regional/Food Security	Regional	International Rescue Committee,Multi-sector,7025000,commitment,incoming,2023,2023-06-06
SLV,282105,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,El Salvador,El Salvador Plan de Respuesta Humanitario,Protection,73537,commitment,incoming,2023,2022-06-10
SLV,282106,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,El Salvador,El Salvador Plan de Respuesta Humanitario,Protection - Gender-Based Violence,5677,commitment,incoming,2023,2022-06-10
SLV,282107,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,El Salvador,El Salvador Plan de Respuesta Humanitario,Protection - Child Protection,6623,commitment,incoming,2023,2022-06-10
SLV,282146,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,El Salvador	El Salvador Plan de Respuesta Humanitario,Protection,4197835,paid,incoming,2023,2023-05-26
SLV,282147,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,El Salvador	El Salvador Plan de Respuesta Humanitario,Protection - Child Protection,378089,paid,incoming,2023,2023-05-26
SLV,282148,United States Department of State,United States,United Nations High Commissioner for Refugees,El Salvador,El Salvador	El Salvador Plan de Respuesta Humanitario,Protection - Gender-Based Violence,324076,paid,incoming,2023,2023-05-26
SLV,283101,European Commission's Humanitarian Aid and Civil Protection Department,,World Food Programme,El Salvador,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia",Food Security,106545,paid,incoming,2023,2023-06-01
SLV,283397,"Canada, Government of",Canada,Food and Agriculture Organization of the United Nations,El Salvador,"Improved food and nutrition security and resilience to climate shocks by promoting the Anticipatory Action approach in the Dry Corridor of Central America (SDGs 1, 2 and 13).",Food Security,215021,commitment,incoming,2023,2023-07-12
SLV,283403,"Canada, Government of",Canada,Food and Agriculture Organization of the United Nations,Costa Rica,"Improved food and nutrition security and resilience to climate shocks by promoting the Anticipatory Action approach in the Dry Corridor of Central America (SDGs 1, 2 and 13).",Food Security,136774,commitment,incoming,2023,2023-07-12
SLV,284721,"United States of America, Government of",United States,,El Salvador,LAC/Staff Support	El Salvador	Program Support,,10561,commitment,incoming,2023,2023-09-14
SLV,284722,"United States of America, Government of",United States,NRS Relief,Colombia,LAC Regional/ER4	Regional	NRS Relief FZE,Emergency Shelter and NFI,31574,commitment,incoming,2023,2023-06-30
SLV,284725,"United States of America, Government of",United States,,Colombia,LAC Regional/ER4	Regional	Other Obligations,,1815000,commitment,incoming,2023,2023-07-14
SLV,285109,United States Department of State,United States,United Nations Children's Fund,El Salvador,El Salvador	United Nations Childrens Fund,,0,paid,incoming,2023,2023-07-04
SLV,285446,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,Mexico,"Enhancing protection of persons of concern in Mexico, Guatemala, El Salvador, Honduras and Costa Rica and Panama through Humanitarian/shelter assistance, protection assistance, cash-based interventions and improved coordination among actors.",Emergency Shelter and NFI,289086,commitment,incoming,2023,2022-06-10
SLV,287508,"Sweden, Government of",Sweden,Norwegian Refugee Council,El Salvador,Camp Coordination / Management	Protecting lives and strengthening sustainable solutions in the response in shelters and sheltered population in Honduras.,Camp Coordination / Management,46911,paid,incoming,2023,2022-11-11
SLV,287950,"United States of America, Government of",United States,Outreach Aid to the Americas,El Salvador,IFRP	El Salvador	Outreach Aid to the Americas	Food Assistance,Food Security,186058,commitment,incoming,2023,2023-09-14
SLV,288427,"Norway, Government of",Norway,Norwegian Red Cross,Mexico,Humanitarian activities in the Americas,Health,416067,paid,incoming,2023,2023-06-20
SLV,288929,"Norway, Government of",Norway,Norwegian Red Cross,Guatemala,Americas Regional funds,Health,930665,paid,incoming,2023,2023-07-12
SLV,291387,"Germany, Government of",Germany,Food and Agriculture Organization of the United Nations,El Salvador,Scaling-up Anticipatory Action to protect agricultural livelihoods and food security,Food Security,97020,commitment,incoming,2023,2023-10-01
SLV,294168,United States Department of State,United States,United Nations Children's Fund,El Salvador,El Salvador: Humanitarian Action for Children on the Move in Mexico and CA	Cross-Sectoral (two or more outcome areas),Health,84105,paid,incoming,2023,2023-09-26
SLV,294169,United States Department of State,United States,United Nations Children's Fund,El Salvador,El Salvador: Humanitarian Action for Children on the Move in Mexico and CA	Cross-Sectoral (two or more outcome areas),Nutrition,63647,paid,incoming,2023,2023-09-26
SLV,294179,United States Department of State,United States,United Nations Children's Fund,El Salvador,El Salvador: Humanitarian Action for Children on the Move in Mexico and CA	Cross-Sectoral (two or more outcome areas),Protection - Child Protection,628599,paid,incoming,2023,2023-09-26
